Date,USD_Spread,KHR_Spread,P_crisis_USD,P_crisis_KHR,CRI_USD,CRI_KHR,CRI_System_LoanShare,CRI_System_Equal
2020-05-01,6.101062375623681,7.300141057853472,9.975086867619609e-08,0.0,0.19730735439963545,0.3333333333333333,0.22451255018637506,0.2653203438664844
2020-06-01,5.8783550110618386,5.262679688276365,1.4850049008252597e-06,0.0,0.19730804702665153,0.3333333333333333,0.22451310428798787,0.26532069017999244
2020-07-01,5.9152140285034545,7.311420416310908,5.642226126312266e-07,0.0,0.19730758663550743,0.3333333333333333,0.2245127359750726,0.2653204599844204
2020-08-01,5.803225627417669,7.41175703195157,6.639077173575814e-07,0.0,0.1973076364780598,0.3333333333333333,0.2245127758491145,0.26532048490569654
2020-09-01,5.162599959396651,6.371430530861111,4.037184750949052e-07,0.0,0.19730750638343866,0.3333333333333333,0.2245126717734176,0.265320419858386
2020-10-01,5.74076116842938,6.654027885567863,1.9617413138384165e-08,0.0,0.19730731433290769,0.3333333333333333,0.22451251813299283,0.2653203238331205
2020-11-01,6.137255562002398,6.638344429479142,3.0467089640051626e-07,0.0,0.19730745685964932,0.3333333333333333,0.2245126321543861,0.2653203950964913
2020-12-01,5.8759851619703,4.812340753110645,1.7319137108895433e-06,0.0,0.19730817048105656,0.3333333333333333,0.2245132030515119,0.26532075190719495
2021-01-01,6.453897909208033,6.459186960952174,5.583321672775199e-07,0.0,0.19730758369028475,0.3333333333333333,0.22451273361889446,0.265320458511809
2021-02-01,6.4329310829503585,6.332561668055019,6.383303665979945e-06,0.0,0.1973104961760341,0.3333333333333333,0.22451506360749396,0.2653219147546837
2021-03-01,5.590567767573745,5.37309695038309,5.868450589474605e-06,0.0,0.19731023874949585,0.3333333333333333,0.22451485766626333,0.2653217860414146
2021-04-01,5.875715102750677,4.362173949691865,1.5302102640557536e-07,0.0,0.19730738103471432,0.3333333333333333,0.22451257149443815,0.2653203571840238
2021-05-01,5.7588601708404115,5.660160608376732,5.576646820992792e-07,0.0,0.19730758335654217,0.3333333333333333,0.22451273335190042,0.2653204583449377
2021-06-01,5.547165844349103,6.232674855795042,3.3065967364187543e-07,0.0,0.19730746985403794,0.3333333333333333,0.224512642549897,0.26532040159368564
2021-07-01,5.885823339161638,6.930772498881789,1.2501773782869208e-07,0.0,0.19730736703307003,0.3333333333333333,0.22451256029312272,0.26532035018320166
2021-08-01,5.7527054887523095,5.07152265657176,5.831794693822445e-07,0.0,0.1973075961139358,0.3333333333333333,0.2245127435578153,0.2653204647236346
2021-09-01,5.502830349736691,6.44507278675667,3.2159105733953197e-07,0.0,0.19730746531972979,0.3333333333333333,0.2245126389224505,0.26532039932653156
2021-10-01,5.084400495411389,6.651980265078773,1.0154933061112814e-07,0.0,0.19730735529886642,0.3333333333333333,0.22451255090575983,0.26532034431609985
2021-11-01,5.434670212328042,6.607910185727257,1.3281240662799121e-08,0.0,0.19730731116482145,0.3333333333333333,0.2245125155985238,0.26532032224907737
2021-12-01,5.106253781634508,5.381349126065154,7.355704700895416e-08,0.0,0.19730734130272462,0.3333333333333333,0.22451253970884638,0.26532033731802895
2022-01-01,5.757352304939075,5.98033884495686,1.4817621130092107e-08,0.0,0.19730731193301168,0.3333333333333333,0.224512516213076,0.2653203226331725
2022-02-01,5.574309829362144,6.003369692064296,3.284153821114799e-07,0.0,0.19730746873189217,0.3333333333333333,0.22451264165218043,0.26532040103261273
2022-03-01,5.3329610744486144,5.575055969721317,1.4188643837620418e-07,0.0,0.1973073754674203,0.3333333333333333,0.2245125670406029,0.2653203544003768
2022-04-01,5.312433468286001,4.841063505067394,4.5169840423575636e-08,0.0,0.19730732710912133,0.3333333333333333,0.22451252835396374,0.2653203302212273
2022-05-01,4.011404636749061,6.119230719354187,4.089794547468273e-08,0.0,0.19730732497317385,0.3333333333333333,0.22451252664520577,0.2653203291532536
2022-06-01,4.309891785612499,5.244455738481824,3.9673708762677506e-11,0.0,0.19730730454403797,0.3333333333333333,0.22451251030189706,0.26532031893868563
2022-07-01,4.937979413020208,5.693715019731438,2.1796864313472497e-10,0.0,0.19730730463318544,0.3333333333333333,0.224512510373215,0.26532031898325936
2022-08-01,4.952248535779174,4.81028920580032,6.320116985314428e-09,0.0,0.1973073076842596,0.3333333333333333,0.22451251281407436,0.26532032050879645
2022-09-01,6.723890895080853,5.699209144806063,6.799237839416605e-09,0.0,0.19730730792382004,0.3333333333333333,0.22451251300572272,0.2653203206285767
2022-10-01,4.945522534467312,5.500314689109257,1.8315762673082325e-05,0.0,0.19731646240553766,0.3333333333333333,0.2245198365910968,0.26532489786943547
2022-11-01,4.371656079187091,4.999781709184247,6.569155552860195e-09,0.0,0.1973073078087789,0.3333333333333333,0.2245125129136898,0.2653203205710561
2022-12-01,3.506309345122306,4.758769396054411,3.0752178581394674e-10,0.0,0.197307304677962,0.3333333333333333,0.2245125104090363,0.2653203190056477
2023-01-01,4.6000000000000005,5.739999999999999,1.906919067096169e-12,0.0,0.19730730452515458,0.3333333333333333,0.2245125102867903,0.26532031892924396
2023-02-01,4.647387806906493,5.907968555342192,1.0708967046468842e-09,0.0,0.19730730505964947,0.3333333333333333,0.22451251071438627,0.2653203191964914
2023-03-01,4.171863592336337,4.831286179623816,1.3806363829971247e-09,0.0,0.1973073052145193,0.3333333333333333,0.2245125108382821,0.2653203192739263
2023-04-01,4.406919744797467,5.180454432585823,9.996636851639096e-11,0.0,0.1973073045741843,0.3333333333333333,0.2245125103260141,0.2653203189537588
2023-05-01,3.977528245961356,5.354175653151421,3.7382175133160445e-10,0.0,0.197307304711112,0.3333333333333333,0.22451251043555626,0.26532031902222264
2023-06-01,2.8771019238704696,5.191840897220705,3.256095393311398e-11,0.0,0.1973073045404816,0.3333333333333333,0.22451251029905195,0.26532031893690744
2023-07-01,4.640724225589532,4.962360633613049,3.319566843629218e-14,0.0,0.1973073045242177,0.3333333333333333,0.22451251028604086,0.2653203189287755
2023-08-01,4.166835174958887,4.8094147480514495,1.3323205871884625e-09,0.0,0.1973073051903614,0.3333333333333333,0.2245125108189558,0.26532031926184735
2023-09-01,4.62352367410353,5.4416927414480085,9.714118398562732e-11,0.0,0.1973073045727717,0.3333333333333333,0.22451251032488406,0.2653203189530525
2023-10-01,4.992726511621903,6.031213913024593,1.2150893624607306e-09,0.0,0.1973073051317458,0.3333333333333333,0.2245125107720633,0.26532031923253957
2023-11-01,4.537647501299187,5.431409522253029,8.358455150236921e-09,0.0,0.1973073087034287,0.3333333333333333,0.2245125136294096,0.265320321018381
2023-12-01,3.700833559454873,4.854850613932835,7.646507871328367e-10,0.0,0.1973073049065265,0.3333333333333333,0.22451251059188787,0.2653203191199299
2024-01-01,4.510031186838935,5.759584159373724,6.278422226557723e-12,0.0,0.19730730452734033,0.3333333333333333,0.2245125102885389,0.2653203189303368
2024-02-01,4.4891700315571,6.575996776210298,6.580658240551429e-10,0.0,0.19730730485323403,0.3333333333333333,0.22451251054925392,0.2653203190932837
2024-03-01,4.3825907101425186,6.55737339078784,5.872975439302763e-10,0.0,0.1973073048178499,0.3333333333333333,0.22451251052094656,0.2653203190755916
2024-04-01,4.635778703058526,6.522976156428001,3.26746185663751e-10,0.0,0.1973073046875742,0.3333333333333333,0.22451251041672604,0.2653203190104538
2024-05-01,5.62129267245591,6.455325494007049,1.297530527466506e-09,0.0,0.19730730517296638,0.3333333333333333,0.22451251080503976,0.26532031925314986
2024-06-01,4.844157703068363,5.705221184477006,1.7641057803441385e-07,0.0,0.19730739272949013,0.3333333333333333,0.22451258085025877,0.2653203630314117
2024-07-01,5.7018031887331135,6.620947482494224,3.894205957699626e-09,0.0,0.1973073064713041,0.3333333333333333,0.22451251184370996,0.2653203199023187
2024-08-01,5.675101014935498,6.759831679491455,2.5524170133017776e-07,0.0,0.19730743214505178,0.3333333333333333,0.2245126123827081,0.26532038273919256
2024-09-01,5.455800700243654,6.62173090201397,2.2593089532563226e-07,0.0,0.19730741748964878,0.3333333333333333,0.22451260065838569,0.26532037541149106
2024-10-01,6.2789177183893905,6.187404094034631,8.132099349467126e-08,0.0,0.19730734518469786,0.3333333333333333,0.22451254281442495,0.2653203392590156
2024-11-01,5.12261832706731,6.964758531216349,3.1328828595800218e-06,0.0,0.1973088709656309,0.3333333333333333,0.2245137634391714,0.2653211021494821
2024-12-01,4.740168204736796,6.259250782104713,1.607966115813042e-08,0.0,0.1973073125640317,0.3333333333333333,0.22451251671789202,0.2653203229486825
2025-01-01,5.7540794820793035,7.120784217034841,2.259368248047622e-09,0.0,0.19730730565388524,0.3333333333333333,0.2245125111897749,0.2653203194936093
2025-02-01,5.950536260617271,5.70684699679115,3.235945459367784e-07,0.0,0.19730746632147408,0.3333333333333333,0.22451263972384594,0.2653203998274037
2025-03-01,5.4907550385191355,6.806287248965043,7.751924431254054e-07,0.0,0.19730769212042268,0.3333333333333333,0.2245128203630048,0.265320512726878
2025-04-01,5.609367538368768,5.94138648911747,9.593441141486636e-08,0.0,0.19730735249140682,0.3333333333333333,0.22451254865979214,0.26532034291237006
2025-05-01,5.721830615908561,6.53890144128453,1.6694938831385286e-07,0.0,0.19730738799889527,0.3333333333333333,0.22451257706578287,0.2653203606661143
2025-06-01,5.352365498544243,6.3983263804579655,2.795983405912139e-07,0.0,0.1973074443233714,0.3333333333333333,0.22451262212536383,0.26532038882835235
2025-07-01,5.9032589835363325,6.289881503115171,4.960319799351964e-08,0.0,0.1973073293258001,0.3333333333333333,0.22451253012730676,0.2653203313295667
2025-08-01,5.322764165495252,5.271071380635102,6.29851556799288e-07,0.0,0.19730761944997952,0.3333333333333333,0.2245127622266503,0.2653204763916564
2025-09-01,5.964563626311841,4.74853419600443,4.2996454063803924e-08,0.0,0.19730732602242815,0.3333333333333333,0.2245125274846092,0.2653203296778807
2025-10-01,5.954348532347334,5.92569818087839,8.241868293401566e-07,0.0,0.19730771661761579,0.3333333333333333,0.22451283996075933,0.26532052497547454
2025-11-01,6.074186271426875,5.3447657209809485,7.882234542844202e-07,0.0,0.19730769863592826,0.3333333333333333,0.2245128255754093,0.2653205159846308
2025-12-01,4.682141766305255,4.238296452585095,1.3238949738703099e-06,0.0,0.19730796647168805,0.3333333333333333,0.2245130398440171,0.2653206499025107
